"","","","2023","2023"
"","","","Unit","Value"
"Lesotho","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","83.43"
"Lesotho","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","26.29"
"Lesotho","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","31.13"
"Liberia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.5"
"Liberia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","4.75"
"Liberia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","36.36"
"Liberia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","12.32"
"Liberia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","3.3"
"Liberia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","6.49"
"Liberia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","27.1"
"Libya","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","8.88"
"Libya","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","12.88"
"Libya","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","89.94"
"Libya","Food supply quantity (kg/capita/yr)","Meat","kg/cap","43.68"
"Libya","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","141.74"
"Libya","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","41.3"
"Libya","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","193.31"
"Lithuania","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13.81"
"Lithuania","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","28.51"
"Lithuania","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","58.04"
"Lithuania","Food supply quantity (kg/capita/yr)","Meat","kg/cap","80.87"
"Lithuania","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","292.58"
"Lithuania","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","101.44"
"Lithuania","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","99.61"
"Luxembourg","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","25.47"
"Luxembourg","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","30.29"
"Luxembourg","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","135.91"
"Luxembourg","Food supply quantity (kg/capita/yr)","Meat","kg/cap","83.03"
"Luxembourg","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","257.06"
"Luxembourg","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","178.82"
"Luxembourg","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","219.13"
"Madagascar","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.49"
"Madagascar","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","3.67"
"Madagascar","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","36.7"
"Madagascar","Food supply quantity (kg/capita/yr)","Meat","kg/cap","5.34"
"Madagascar","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","15.18"
"Madagascar","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","7.71"
"Madagascar","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","13.48"
"Malawi","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.88"
"Malawi","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","8.77"
"Malawi","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","175.94"
"Malawi","Food supply quantity (kg/capita/yr)","Meat","kg/cap","28.23"
"Malawi","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","10.95"
"Malawi","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","10.22"
"Malawi","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","86.46"
"Malaysia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","21.65"
"Malaysia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","51.03"
"Malaysia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","59.99"
"Malaysia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","69.07"
"Malaysia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","44.8"
"Malaysia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","44.4"
"Malaysia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","64.9"
"Maldives","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","20.17"
"Maldives","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","79.74"
"Maldives","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","168.51"
"Maldives","Food supply quantity (kg/capita/yr)","Meat","kg/cap","29.62"
"Maldives","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","132.9"
"Maldives","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","31.78"
"Maldives","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","195.96"
"Malta","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13.14"
"Malta","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","31.1"
"Malta","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","83.49"
"Malta","Food supply quantity (kg/capita/yr)","Meat","kg/cap","71.76"
"Malta","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","272.83"
"Malta","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","83.59"
"Malta","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","172.6"
"Marshall Islands","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","16.45"
"Marshall Islands","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","44.57"
"Marshall Islands","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","25.42"
"Marshall Islands","Food supply quantity (kg/capita/yr)","Meat","kg/cap","125.68"
"Marshall Islands","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","50.7"
"Marshall Islands","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","69.74"
"Marshall Islands","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","92.45"
"Mauritania","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.06"
"Mauritania","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","7.6"
"Mauritania","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","22.01"
"Mauritania","Food supply quantity (kg/capita/yr)","Meat","kg/cap","36.53"
"Mauritania","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","117.97"
"Mauritania","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","37.59"
"Mauritania","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","45.69"
"Mauritius","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","7.71"
"Mauritius","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","29.4"
"Mauritius","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","57.63"
"Mauritius","Food supply quantity (kg/capita/yr)","Meat","kg/cap","64.55"
"Mauritius","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","154.35"
"Mauritius","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","39.75"
"Mauritius","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","153.35"
"Mexico","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","21.55"
"Mexico","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","13.55"
"Mexico","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","137.38"
"Mexico","Food supply quantity (kg/capita/yr)","Meat","kg/cap","78.22"
"Mexico","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","121.99"
"Mexico","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","42.02"
"Mexico","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","66.47"
"Micronesia (Federated States of)","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","5.1"
"Micronesia (Federated States of)","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","48.99"
"Micronesia (Federated States of)","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","32.83"
"Micronesia (Federated States of)","Food supply quantity (kg/capita/yr)","Meat","kg/cap","63.99"
"Micronesia (Federated States of)","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","10.65"
"Micronesia (Federated States of)","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","55.43"
"Micronesia (Federated States of)","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","39.27"
"Mongolia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","6.94"
"Mongolia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","1.03"
"Mongolia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","20.84"
"Mongolia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","136.14"
"Mongolia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","186.8"
"Mongolia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","88.57"
"Mongolia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","102.3"
"Montenegro","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13.38"
"Montenegro","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","11.92"
"Montenegro","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","120.76"
"Montenegro","Food supply quantity (kg/capita/yr)","Meat","kg/cap","96.86"
"Montenegro","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","443.47"
"Montenegro","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","126.26"
"Montenegro","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","165.42"
"Morocco","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","7.67"
"Morocco","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","16.71"
"Morocco","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","88.99"
"Morocco","Food supply quantity (kg/capita/yr)","Meat","kg/cap","32.79"
"Morocco","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","35.76"
"Morocco","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","38.87"
"Morocco","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","86.01"
"Mozambique","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.49"
"Mozambique","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","12.87"
"Mozambique","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","16.48"
"Mozambique","Food supply quantity (kg/capita/yr)","Meat","kg/cap","10.35"
"Mozambique","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","4.81"
"Mozambique","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","6.98"
"Mozambique","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","42.08"
"Myanmar","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.98"
"Myanmar","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","40.35"
"Myanmar","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","40.13"
"Myanmar","Food supply quantity (kg/capita/yr)","Meat","kg/cap","20.88"
"Myanmar","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","8.82"
"Myanmar","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","24.91"
"Myanmar","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","80.43"
"Namibia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.84"
"Namibia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","9.67"
"Namibia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","46.39"
"Namibia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","24.19"
"Namibia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","57.17"
"Namibia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","76.22"
"Namibia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","25.1"
"Nauru","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","11.59"
"Nauru","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","26.06"
"Nauru","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","93.88"
"Nauru","Food supply quantity (kg/capita/yr)","Meat","kg/cap","109.41"
"Nauru","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","83.3"
"Nauru","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","85.38"
"Nauru","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","40.19"
"Nepal","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","2.36"
"Nepal","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","4.28"
"Nepal","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","51.26"
"Nepal","Food supply quantity (kg/capita/yr)","Meat","kg/cap","14.48"
"Nepal","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","42.41"
"Nepal","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","7.48"
"Nepal","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","149.05"
"Netherlands (Kingdom of the)","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","17.85"
"Netherlands (Kingdom of the)","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","19.08"
"Netherlands (Kingdom of the)","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","157.9"
"Netherlands (Kingdom of the)","Food supply quantity (kg/capita/yr)","Meat","kg/cap","71.58"
"Netherlands (Kingdom of the)","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","310.2"
"Netherlands (Kingdom of the)","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","49.4"
"Netherlands (Kingdom of the)","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","125.7"
"New Caledonia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","8.59"
"New Caledonia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","22.5"
"New Caledonia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","94.47"
"New Caledonia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","89.59"
"New Caledonia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","129.66"
"New Caledonia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","39.55"
"New Caledonia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","98.77"
"New Zealand","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","10.87"
"New Zealand","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","24.61"
"New Zealand","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","107.94"
"New Zealand","Food supply quantity (kg/capita/yr)","Meat","kg/cap","79.54"
"New Zealand","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","61.81"
"New Zealand","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","55.1"
"New Zealand","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","137.9"
"Nicaragua","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","4.75"
"Nicaragua","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","7.34"
"Nicaragua","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","59.44"
"Nicaragua","Food supply quantity (kg/capita/yr)","Meat","kg/cap","36.26"
"Nicaragua","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","135"
"Nicaragua","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","50.02"
"Nicaragua","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","37.16"
"Niger","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.23"
"Niger","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","1.87"
"Niger","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","21.44"
"Niger","Food supply quantity (kg/capita/yr)","Meat","kg/cap","7.66"
"Niger","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","36.24"
"Niger","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","5.29"
"Niger","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","133.51"
"Nigeria","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","2.62"
"Nigeria","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","6.9"
"Nigeria","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","68.27"
"Nigeria","Food supply quantity (kg/capita/yr)","Meat","kg/cap","7.11"
"Nigeria","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","4.07"
"Nigeria","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","7.45"
"Nigeria","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","65.11"
"North Macedonia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","8.07"
"North Macedonia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","8.01"
"North Macedonia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","97.56"
"North Macedonia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","51.48"
"North Macedonia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","156.38"
"North Macedonia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","59.29"
"North Macedonia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","298.72"
"Norway","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","12.1"
"Norway","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","49.1"
"Norway","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","113.83"
"Norway","Food supply quantity (kg/capita/yr)","Meat","kg/cap","70.4"
"Norway","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","184.58"
"Norway","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","65.58"
"Norway","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","146.38"
"Oman","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","5.85"
"Oman","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","28.15"
"Oman","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","141.18"
"Oman","Food supply quantity (kg/capita/yr)","Meat","kg/cap","37.59"
"Oman","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","255.69"
"Oman","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","29.16"
"Oman","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","274.57"
"Pakistan","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","3.86"
"Pakistan","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","1.35"
"Pakistan","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","24.05"
"Pakistan","Food supply quantity (kg/capita/yr)","Meat","kg/cap","21.24"
"Pakistan","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","129.71"
"Pakistan","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","28.04"
"Pakistan","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","30.43"
"Panama","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","7.07"
"Panama","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","14.89"
"Panama","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","154.28"
"Panama","Food supply quantity (kg/capita/yr)","Meat","kg/cap","78.02"
"Panama","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","36.35"
"Panama","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","65.57"
"Panama","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","41.87"
"Papua New Guinea","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.44"
"Papua New Guinea","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","7.1"
"Papua New Guinea","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","211.7"
"Papua New Guinea","Food supply quantity (kg/capita/yr)","Meat","kg/cap","58.47"
"Papua New Guinea","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","6.29"
"Papua New Guinea","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","9.61"
"Papua New Guinea","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","51.38"
"Paraguay","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","17.23"
"Paraguay","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","5.33"
"Paraguay","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","78.18"
"Paraguay","Food supply quantity (kg/capita/yr)","Meat","kg/cap","26.94"
"Paraguay","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","59.52"
"Paraguay","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","26.85"
"Paraguay","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","65.3"
"Peru","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","10.95"
"Peru","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","25.94"
"Peru","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","135.55"
"Peru","Food supply quantity (kg/capita/yr)","Meat","kg/cap","55.44"
"Peru","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","89.91"
"Peru","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","20.61"
"Peru","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","62.59"
"Philippines","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","5.75"
"Philippines","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","26.34"
"Philippines","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","98.2"
"Philippines","Food supply quantity (kg/capita/yr)","Meat","kg/cap","33.64"
"Philippines","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","23.85"
"Philippines","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","28.3"
"Philippines","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","59.48"
"Poland","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","5.17"
"Poland","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","11.15"
"Poland","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","66.88"
"Poland","Food supply quantity (kg/capita/yr)","Meat","kg/cap","83.31"
"Poland","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","206.3"
"Poland","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","55.83"
"Poland","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","123.56"
"Portugal","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","12.86"
"Portugal","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","53.49"
"Portugal","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","136.22"
"Portugal","Food supply quantity (kg/capita/yr)","Meat","kg/cap","99.32"
"Portugal","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","239.4"
"Portugal","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","23.33"
"Portugal","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","127.06"
"Qatar","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","15.15"
"Qatar","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","22.03"
"Qatar","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","71.22"
"Qatar","Food supply quantity (kg/capita/yr)","Meat","kg/cap","71.43"
"Qatar","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","99.79"
"Qatar","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","35.12"
"Qatar","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","173.75"
"Republic of Korea","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13"
"Republic of Korea","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","52.82"
"Republic of Korea","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","48.06"
"Republic of Korea","Food supply quantity (kg/capita/yr)","Meat","kg/cap","84"
"Republic of Korea","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","28.99"
"Republic of Korea","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","54.48"
"Republic of Korea","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","214.62"
"Republic of Moldova","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","12.28"
"Republic of Moldova","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","19.48"
"Republic of Moldova","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","148.25"
"Republic of Moldova","Food supply quantity (kg/capita/yr)","Meat","kg/cap","40.5"
"Republic of Moldova","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","120.27"
"Republic of Moldova","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","39.61"
"Republic of Moldova","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","118.47"
"Romania","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13.16"
"Romania","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","8.7"
"Romania","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","112.88"
"Romania","Food supply quantity (kg/capita/yr)","Meat","kg/cap","72.45"
"Romania","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","233.38"
"Romania","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","30.13"
"Romania","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","124.79"
"Russian Federation","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","16.83"
"Russian Federation","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","22.8"
"Russian Federation","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","73.1"
"Russian Federation","Food supply quantity (kg/capita/yr)","Meat","kg/cap","84.77"
"Russian Federation","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","198.41"
"Russian Federation","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","66.55"
"Russian Federation","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","106.74"
"Rwanda","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.36"
